date,open,high,low,close,volume,Name
1726099200000,358.1,359.41,352.72,353.01,5452084,AMZN
1726358400000,355.72,360.87,352.07,353.84,22841686,AMZN
1726444800000,354.62,358.36,353.62,354.11,30862282,AMZN
1726531200000,355.26,357.39,350.22,351.35,46040479,AMZN
1726617600000,351.12,355.77,346.28,351.13,46160459,AMZN
1726704000000,350.76,354.88,347.36,352.16,31791015,AMZN
1726963200000,351.74,357.33,347.69,350.53,38762433,AMZN
1727049600000,351.89,358.17,346.28,353.67,8560679,AMZN
1727136000000,355.11,356.67,352.16,354.49,42744537,AMZN
1727222400000,356.41,356.98,349.94,353.96,14054539,AMZN
1727308800000,356.54,358.27,355.82,355.87,7385756,AMZN
1727568000000,358.77,362.29,355.94,362.11,4080323,AMZN
1727654400000,365.15,370.92,359.85,367,39994329,AMZN
1727740800000,363.5,369.81,359.84,369.26,2331779,AMZN
1727827200000,366.84,371.29,360.78,366.49,42356537,AMZN
1727913600000,367.32,372.41,361.18,365.32,22087568,AMZN
1728172800000,368.72,369.29,364.85,368.16,15011314,AMZN
1728259200000,365.46,371.11,358.61,362.16,14884752,AMZN
1728345600000,365.72,366.14,363.51,364.05,13628324,AMZN
1728432000000,365.16,366.19,360.81,364.25,6993235,AMZN
1728518400000,367.22,371.54,361.77,366.98,49057250,AMZN
1728777600000,364.78,369.21,360.17,361.13,46481880,AMZN
1728864000000,363.52,365.47,357.23,357.75,47198494,AMZN
1728950400000,356.43,361.1,355.82,357.5,20229222,AMZN
1729036800000,355.42,359.43,353.25,355.72,3039796,AMZN
1729123200000,353.27,358.47,350.18,354.68,50249172,AMZN
1729382400000,351.79,357.37,345.27,356.45,49574668,AMZN
1729468800000,353.26,354.57,346.84,354.3,31085167,AMZN
1729555200000,351.6,355.28,347.42,354.21,2714791,AMZN
1729641600000,353.25,355.31,348.59,354.44,23868728,AMZN
1729728000000,357.44,364.35,356.38,359.98,24854063,AMZN
1729987200000,361.8,364.43,357.9,364.09,39634107,AMZN
1730073600000,363.59,366.89,361.48,362.34,16086413,AMZN
1730160000000,364.62,365.85,361.67,364.96,33883113,AMZN
1730246400000,365.68,372.63,365.31,371.71,24608980,AMZN
1730332800000,371.15,373.03,366.2,372.61,23455675,AMZN
1730592000000,371.68,372.8,370.9,371.11,35857140,AMZN
1730678400000,368.5,373.35,361.45,367.47,32976931,AMZN
1730764800000,364.19,367.18,364.02,365.45,47363226,AMZN
1730851200000,368.75,370.96,364.37,369.54,40012513,AMZN
1730937600000,372.19,376.7,369.49,372.1,1346279,AMZN
1731196800000,369.89,373.93,363,369.93,5229780,AMZN
1731283200000,367.99,369.7,362.95,367.81,13570216,AMZN
1731369600000,368.06,368.15,362.98,367.97,9514463,AMZN
1731456000000,367.18,368.35,361.18,361.44,12825358,AMZN
1731542400000,362.58,368.51,357.27,361.21,32267149,AMZN
1731801600000,358.55,364.75,352.09,361.81,14021226,AMZN
1731888000000,360.26,366.13,359.02,363.49,38179089,AMZN
1731974400000,363.31,369.83,357.49,365.93,30921376,AMZN
1732060800000,362.6,363.49,356.1,357.22,2135401,AMZN
1732147200000,354.07,356.4,350.78,355.98,10736464,AMZN
1732406400000,355.15,357.16,349.1,351.45,13882100,AMZN
1732492800000,349.81,352.62,347.71,350.92,44600703,AMZN
1732579200000,349.48,355.19,345.82,351.61,3547979,AMZN
1732665600000,349.91,355.72,345.5,348.67,32268532,AMZN
1732752000000,351.41,355.73,349.34,351.05,28978757,AMZN
1733011200000,348.9,352.95,348.54,349.39,39006931,AMZN
1733097600000,351.59,352.86,348.02,351.83,14772964,AMZN
1733184000000,349.19,351.72,344.3,344.86,35761006,AMZN
1733270400000,343.27,343.75,336.62,337.88,31625482,AMZN
1733356800000,338.69,341.07,333.56,334.26,20876901,AMZN
1733616000000,334.88,341.13,333.24,338.39,30291731,AMZN
1733702400000,339.56,341.84,334.01,335.73,38141611,AMZN
1733788800000,334.87,338.98,334.84,335.75,5094661,AMZN
1733875200000,333.83,339.89,331.13,333.36,22050097,AMZN
1733961600000,332.11,334.16,327.38,331.68,7260455,AMZN
1734220800000,331.75,337.77,327.38,333.93,29396586,AMZN
1734307200000,336.53,341.32,330.05,338.12,35853505,AMZN
1734393600000,337.57,338.18,336.79,337.14,10073216,AMZN
1734480000000,334.82,339.61,330.17,334.77,25297086,AMZN
1734566400000,337.38,339.21,331.17,332.26,45112009,AMZN
1734825600000,330.72,332.55,327.88,330.52,23479662,AMZN
1734912000000,328.9,329.65,326.92,327.97,41800642,AMZN
1734998400000,329.54,333.49,324.9,332.81,8155534,AMZN
1735084800000,333.13,333.9,328.67,332.58,44767469,AMZN
1735171200000,334.82,338.55,333.05,338.49,15087778,AMZN
1735430400000,340.92,341.52,338.54,339.1,50371561,AMZN
1735516800000,339.16,345.1,335.64,341.1,42984765,AMZN
1546214400000,95.32,96.07,93.56,93.82,6665021,META
1546300800000,93.62,94.99,91.84,92.33,14294473,META
1546387200000,91.92,93.38,90.43,90.43,43360627,META
1546473600000,90.54,91.36,89.62,90.75,4596353,META
1546732800000,90.07,90.38,89.93,90.37,44223173,META
1546819200000,91.16,91.31,89.43,90.24,9523313,META
1546905600000,90.14,91.75,90.1,90.3,13372768,META
1546992000000,91.11,91.71,90.64,91.59,49690654,META
1547078400000,92.05,93.4,91.46,92.13,22986582,META
1547337600000,92.52,93.93,91.57,93.14,36009912,META
1547424000000,93.03,94.03,92.26,93.11,6715465,META
1547510400000,92.47,92.85,91.03,92.18,35446506,META
1547596800000,92.75,93.61,92.22,92.35,35128945,META
1547683200000,92.09,93.02,92.08,92.84,12872797,META
1547942400000,92.19,93.4,90.5,92.29,6172457,META
1548028800000,91.93,93.73,90.79,90.99,18301630,META
1548115200000,90.22,91.8,88.92,90.99,30431615,META
1548201600000,90.62,92.13,89.34,90.88,50974559,META
1548288000000,91.39,91.92,91.37,91.77,42760435,META
1548547200000,91.6,93.27,89.89,91.59,45138518,META
1548633600000,91.75,93.38,90.06,90.46,20426754,META
1548720000000,89.75,90.7,89.43,89.86,31525922,META
1548806400000,90.49,91.37,89.21,90.7,27277634,META
1548892800000,90.21,91.45,89.24,89.91,12462432,META
1549152000000,89.47,90.24,89.2,90.03,31561163,META
1549238400000,90.22,91.35,89.01,90.25,16800628,META
1549324800000,90.28,91.58,89.57,90.03,16089852,META
1549411200000,90.26,90.71,89.14,90.63,44488709,META
1549497600000,90.91,92.07,89.87,90.12,33362724,META
1549756800000,90.85,90.91,90.22,90.43,30637864,META
1549843200000,90.52,90.62,90.12,90.13,10997463,META
1549929600000,89.65,90.59,88.46,89.75,21483066,META
1550016000000,89.42,90.1,88.16,90.04,6176468,META
1550102400000,89.35,90.51,88.6,89.94,34613130,META
1550361600000,90.73,91.93,89.42,89.96,23220891,META
1550448000000,89.5,90.55,88.26,90.23,45539192,META
1550534400000,89.51,90.34,88,88.62,49620596,META
1550620800000,89.07,90.14,88.28,89.59,28224053,META
1550707200000,89.55,89.64,88.23,89.09,9707976,META
1550966400000,88.66,89.42,86.93,86.94,25799069,META
1551052800000,86.72,87.59,85.38,85.87,35671022,META
1551139200000,85.17,86.45,84.78,86.05,13575594,META
1551225600000,86.16,86.33,84.58,86.17,38808023,META
1551312000000,85.54,85.76,84.73,85.49,24476253,META
1551571200000,84.7,85.22,84.43,84.64,1826760,META
1551657600000,84.49,84.69,84.09,84.34,34769565,META
1551744000000,85.12,86.26,83.78,83.86,16954128,META
1551830400000,83.53,84.71,82.07,82.98,37565841,META
1551916800000,82.59,84.04,81.32,83.06,42083012,META
1552176000000,82.56,83.48,81.05,83.1,28294330,META
1552262400000,83.67,84.32,82.59,84.04,1309207,META
1552348800000,83.43,83.84,82.08,82.83,21054350,META
1552435200000,82.41,82.69,82.1,82.68,39650429,META
1552521600000,82.21,83.37,80.63,82.48,2370920,META
1552780800000,83.14,83.85,82.01,83.05,28131806,META
1552867200000,83.71,84.45,83.12,83.2,22586544,META
1552953600000,83.52,83.74,83.08,83.19,25652922,META
1553040000000,83.13,83.59,82.17,82.9,38341860,META
1553126400000,83.17,83.46,82.79,83.19,42262474,META
1553385600000,82.68,83.08,82.04,83.01,45304117,META
1553472000000,82.78,83.9,81.3,83.77,47435266,META
1553558400000,83.45,84.83,82.93,84.03,50847443,META
1553644800000,84.35,85.11,83.38,84.22,42361953,META
1553731200000,85.01,86.48,83.78,85.83,42300127,META
1553990400000,86.02,87.57,84.76,86.57,12744023,META
1554076800000,86.25,86.73,85.39,85.55,47328375,META
1554163200000,85.79,87.16,85.14,87.06,42717602,META
1554249600000,86.65,86.8,86.13,86.17,46229240,META
1554336000000,86.08,86.89,85.61,86.25,11893744,META
1554595200000,86.95,88.33,86.44,86.58,37417692,META
1554681600000,86.72,86.93,86.5,86.57,19083580,META
1554768000000,86.07,86.4,84.92,85.13,26751042,META
1554854400000,84.68,85.58,83.78,84.96,17898318,META
1554940800000,85.36,86.25,83.68,84.17,36766503,META
1555200000000,83.49,83.99,82.16,83.13,4729750,META
1555286400000,83.67,83.67,82.5,82.87,43645849,META
1555372800000,83.31,83.92,83.22,83.69,49122998,META
1555459200000,84.34,85.31,83.72,84.39,40877325,META
1555545600000,84.95,86.29,83.8,85.93,4265907,META
1555804800000,85.6,86.49,85.24,86.49,16434727,META
1555891200000,87.02,88.7,85.46,87.91,19679625,META
1555977600000,88.71,90.19,88.32,89.22,36529565,META
1556064000000,89.95,90.79,88.23,90.68,15825447,META
1556150400000,90.54,90.82,89.68,89.7,14965613,META
1556409600000,90.53,91.41,89.88,90.93,22334145,META
1556496000000,90.88,91.64,90.09,91.59,8745246,META
1556582400000,91.73,92.53,90.63,92.41,46686575,META
1556668800000,91.77,91.96,91.4,91.71,44700429,META
1556755200000,91.16,92.67,90.4,92.32,19018596,META
1557014400000,91.47,92.89,91.34,91.68,36810426,META
1557100800000,91.65,92.54,90.19,90.28,21654104,META
1557187200000,90.01,90.71,89.65,90.41,48365227,META
1557273600000,90.5,91.73,89.21,89.55,3528545,META
1557360000000,88.93,89.96,87.89,88.93,12966551,META
1557619200000,89.21,89.47,87.73,89.4,32664571,META
1557705600000,89.18,90.61,88.07,88.79,1530849,META
1557792000000,88.65,89.04,87.63,88.86,16497779,META
1557878400000,88.8,89.05,88.72,88.99,13429892,META
1557964800000,88.2,89.79,88.05,88.72,5740485,META
1558224000000,89.25,90.26,89.17,89.72,21499604,META
1558310400000,90.06,90.71,89.41,89.63,19498624,META
1558396800000,88.87,90.18,87.18,90,8636440,META
1558483200000,90.07,91.78,89.19,90.93,10427308,META
1558569600000,90.64,90.93,89.71,90.43,11928810,META
1558828800000,89.75,91.48,88.84,91.13,46388273,META
1558915200000,91.05,91.97,89.71,90.07,27395065,META
1559001600000,90.42,91.95,89.84,90.55,26250014,META
1559088000000,91.36,93.11,91.33,92.2,32746297,META
1559174400000,91.66,92.27,91.55,91.85,38230735,META
1559433600000,92.66,93.83,92.11,93.17,41931624,META
1559520000000,92.49,92.93,91.94,92.54,20302300,META
1559606400000,92.99,93.79,92.26,92.55,28098529,META
1559692800000,93.36,94.14,91.9,93.79,29645035,META
1559779200000,93.25,95.06,91.76,94.8,35193167,META
1560038400000,94.25,95.49,92.91,94.5,19654885,META
1560124800000,95.33,97.03,94.51,96.1,9903288,META
1560211200000,95.78,97.39,94.1,95.06,33708914,META
1560297600000,94.68,95.27,93.42,93.66,42526552,META
1560384000000,93.6,94.14,93.41,94.05,13687758,META
1560643200000,93.27,95.1,91.81,93.69,47715991,META
1560729600000,93.2,94.89,92.67,93.49,4484821,META
1560816000000,93.09,93.92,91.41,92.01,48110671,META
1560902400000,91.68,92.34,90.96,91.15,17500097,META
1560988800000,91.68,91.99,89.89,91.3,38346946,META
1561248000000,90.65,91.69,89.11,89.79,45775667,META
1561334400000,90.3,91.16,90.15,90.35,20081933,META
1561420800000,90.12,91.42,89.89,90.9,33374102,META
1561507200000,90.72,90.75,89.64,89.77,13216488,META
1561593600000,89.51,90.08,87.82,89.06,9472891,META
1561852800000,89.4,91.04,88.21,90.46,42255204,META
1561939200000,90.06,90.5,89.74,90.46,47751822,META
1562025600000,90.79,90.85,89.92,90.54,18272159,META
1562112000000,90.15,91.48,90.1,91.03,41461304,META
1562198400000,90.48,91.07,89.66,89.72,43715463,META
1562457600000,90.17,90.61,90.14,90.5,32955882,META
1562544000000,91.34,91.48,89.74,89.81,37206968,META
1562630400000,89.68,90.53,88.08,90.42,33159559,META
1562716800000,90.22,91.2,88.56,89.88,41755908,META
1562803200000,89.79,91.34,89.7,90.88,19823974,META
1563062400000,91.18,92.17,89.67,91.45,14686794,META
1563148800000,91.97,92.55,91.79,92.32,47575172,META
1563235200000,93.28,93.44,91.64,91.81,18316410,META
1563321600000,91.2,92.81,89.96,90.58,40028950,META
1563408000000,90.73,92.41,90.65,91.09,24305280,META
1563667200000,90.79,92.5,89.73,91.87,33537297,META
1563753600000,91.94,93.17,91.61,92.12,18706192,META
1563840000000,92.09,92.93,91.09,91.79,27519551,META
1563926400000,92.02,92.04,92.01,92.04,37359348,META
1564012800000,92.26,93.47,90.91,92.55,41630250,META
1564272000000,93.43,93.95,92.92,93.37,12803430,META
1564358400000,92.75,93.09,91.84,92.41,30437921,META
1564444800000,92.44,92.96,91.7,92.56,3253530,META
1564531200000,93.12,94.67,92.49,93.04,24660117,META
1564617600000,92.98,94.82,92.15,93.02,29296093,META
1564876800000,93.13,93.43,92.42,93.43,25103432,META
1564963200000,93.12,94.07,92.87,93.87,16182714,META
1565049600000,93,94.74,91.53,93.84,40786372,META
1565136000000,94.25,95.4,93.69,95.19,46320560,META
1565222400000,95.39,95.4,94.82,94.93,30579072,META
1565481600000,95.55,96.42,94.78,95.38,28175573,META
1565568000000,95.18,95.41,94.16,95.14,48012327,META
1565654400000,95.1,96.5,94.49,96.44,35726673,META
1565740800000,95.74,96.41,94.52,94.6,39928302,META
1565827200000,94.32,95.32,93.02,94.51,42185711,META
1566086400000,93.65,94.21,91.81,92.09,29148320,META
1566172800000,92.66,93.57,90.86,91.54,49273153,META
1566259200000,91.94,92.57,91.57,92.37,15043126,META
1566345600000,92.64,93.8,91.81,93.46,41811267,META
1566432000000,93.81,94.99,93.29,94.14,2639915,META
1566691200000,93.34,93.76,92.12,93.1,22826441,META
1566777600000,93.65,94.57,93.57,94.42,7568932,META
1566864000000,95.34,95.87,95.13,95.35,15530379,META
1566950400000,94.8,95.71,92.94,94.67,34495109,META
1567036800000,94.76,95.92,93.21,94.91,50152437,META
1567296000000,94.25,96.07,92.45,95.48,10412622,META
1567382400000,94.6,95.91,94.5,95.88,41362007,META
1567468800000,95.53,96.72,95.44,96.47,29664918,META
1567555200000,95.66,95.98,95.64,95.81,40050732,META
1567641600000,95.97,96.57,94.67,96.16,11114689,META
1567900800000,96.86,98.24,95.13,97.09,49998515,META
1567987200000,96.65,96.69,94.98,96.42,33838896,META
1568073600000,95.81,96.55,94.03,96.23,35542146,META
1568160000000,96.18,97.09,94.57,95.56,42394718,META
1568246400000,96.53,97.23,96.12,96.33,6247151,META
1568505600000,96.11,96.98,94.81,96.04,39010787,META
1568592000000,95.44,97.14,94.98,95.66,2224240,META
1568678400000,95.19,95.32,93.44,95.03,12059963,META
1568764800000,95.72,96.22,94.4,95.73,41336452,META
1568851200000,96.16,96.9,96.07,96.54,21517318,META
1569110400000,95.65,95.84,94.17,94.5,31788143,META
1569196800000,95.36,96.9,94.48,96.23,44745887,META
1569283200000,96.49,96.69,95.24,95.52,39663144,META
1569369600000,95.5,95.99,93.7,94.19,37195179,META
1569456000000,93.77,95.04,93.69,95,1442850,META
1569715200000,94.49,94.8,92.81,93.85,36691427,META
1569801600000,93.47,94.77,92.68,94.63,20933355,META
1569888000000,93.83,94.67,93.07,93.42,14698679,META
1569974400000,92.94,93.65,92.33,92.4,29523408,META
1570060800000,91.71,93.17,91.16,93.08,1065050,META
1570320000000,92.57,94.16,92.55,92.86,42556852,META
1570406400000,93.43,94.39,92.87,93.63,7715816,META
1570492800000,93.2,93.97,92.36,93.34,2480167,META
1570579200000,93.3,93.67,92.59,93.27,30282172,META
1570665600000,92.44,93.97,91.58,93.6,10620491,META
1570924800000,94.08,94.48,93.49,94.24,20132476,META
1571011200000,94.95,96.29,94.44,94.46,42883942,META
1571097600000,94.91,95.51,93.72,94.72,29788326,META
1571184000000,94.49,95.59,93.55,94.04,4359719,META
1571270400000,93.37,93.87,92.01,93.72,1380216,META
1571529600000,94.37,95.43,94.15,94.38,31720267,META
1571616000000,94.08,94.83,93.69,93.71,40688909,META
1571702400000,93.69,94.07,92.49,92.71,40756508,META
1571788800000,92.33,93.87,92.08,93.2,47641525,META
1571875200000,93.4,95.22,92.05,93.86,50471073,META
1572134400000,94.09,94.1,92.55,92.58,11772007,META
1572220800000,92.66,94.11,91.06,92.06,13210867,META
1572307200000,92.64,92.81,92.58,92.77,39994199,META
1572393600000,92.75,94.13,92.2,92.55,22130681,META
1572480000000,92.94,93.42,92.93,93.31,17052291,META
1572739200000,94.02,94.48,92.87,92.98,39163318,META
1572825600000,93.45,95.11,92.45,94.06,40080863,META
1572912000000,93.32,94.13,92.08,92.96,29115268,META
1572998400000,93.63,95.22,92.37,94.08,10269673,META
1573084800000,94.35,95.02,93.21,94.41,35105382,META
1573344000000,94.53,94.84,93.31,94.56,5008509,META
1573430400000,95.54,96.03,94.19,95.04,26834860,META
1573516800000,94.51,95.88,92.95,95.49,3122283,META
1573603200000,95.54,97.04,94.38,96,34526895,META
1573689600000,95.25,96.57,94.86,95.47,37534665,META
1573948800000,95.75,96.2,94.97,95.01,27292001,META
1574035200000,94.5,95.48,93.12,93.77,17279492,META
1574121600000,93.79,94.66,93.44,94.64,34515437,META
1574208000000,95.51,95.81,94.38,95.52,33004386,META
1574294400000,95.71,97.36,94.55,94.91,13128946,META
1574553600000,94.35,95.89,92.63,94.24,19312804,META
1574640000000,93.54,94.02,92.17,92.38,14604521,META
1574726400000,91.7,92.12,89.92,90.87,17585306,META
1574812800000,91.5,91.7,90.72,91.39,29709669,META
1574899200000,90.99,92.3,90.1,91.85,49148818,META
1575158400000,92.47,94.17,91.04,92.11,6025741,META
1575244800000,92.62,93.5,92.41,93.1,6357102,META
1575331200000,92.77,94.24,92.03,92.61,18857554,META
1575417600000,92.81,94.4,92.39,93.92,31452927,META
1575504000000,93.79,94.81,92.48,94.1,13838996,META
1575763200000,93.41,94.09,92.64,93.71,21007143,META
1575849600000,94.15,94.37,93.05,93.98,11219520,META
1575936000000,93.32,94.93,93.21,93.51,21566703,META
1576022400000,93.69,94.49,92.54,93.72,7974304,META
1576108800000,94.29,96.04,93.55,95.27,20930909,META
1576368000000,94.62,96.35,93.83,95.44,49461927,META
1576454400000,94.87,96.58,93.39,94.21,25696325,META
1576540800000,95.16,96.91,93.59,94.5,26067812,META
1576627200000,93.8,94.72,92.91,93.69,11727167,META
1576713600000,94.42,95.4,93.3,94.08,25297444,META
1576972800000,93.31,94.45,93.17,93.31,22636106,META
1577059200000,93.94,95.74,92.97,93.26,41674413,META
1577145600000,93.27,94.89,92.22,93.87,37504177,META
1577232000000,93.67,94.54,92.46,92.78,3603975,META
1577318400000,93.68,94.04,93.03,93.73,38099345,META
1577577600000,93.68,94.47,93.04,93.59,44936259,META
1577664000000,93.8,95.47,92.21,92.26,4659843,META
1577750400000,92.24,93.77,92.1,93.76,50998081,META
1577836800000,93.37,95.12,92.2,94.11,44810533,META
1577923200000,94.99,95.04,94.78,94.96,20717346,META
1578182400000,95.82,96.31,95.07,95.67,23035416,META
1578268800000,96.27,96.63,94.38,95.96,13967938,META
1578355200000,95.75,96.48,95.03,96.07,36878559,META
1578441600000,95.19,96.71,95.06,96.04,22420657,META
1578528000000,96.54,98.09,95.72,96.95,49231548,META
1578787200000,96.45,96.47,96.31,96.41,6039403,META
1578873600000,95.55,96.5,93.97,95.23,42627392,META
1578960000000,96.19,97.35,95.38,95.84,50752924,META
1579046400000,95.36,96.39,94.94,96.01,45394989,META
1579132800000,96.1,97.56,95.7,96.31,26640516,META
1579392000000,96.68,97.32,96.34,96.98,8166872,META
1579478400000,97.2,98.95,96.55,98.01,44345976,META
1579564800000,97.33,97.73,95.94,97.07,28326599,META
1579651200000,97.05,98.23,95.99,97.99,12554624,META
1579737600000,98.59,100.27,97.62,98.97,37479069,META
1579996800000,98.11,99.35,97.45,97.57,3415122,META
1580083200000,98.01,98.1,97.76,98,11742054,META
1580169600000,98.56,99.6,97.32,98.93,3259273,META
1580256000000,99.68,100.72,98.82,100.5,47966573,META
1580342400000,101.55,101.7,100,101.57,5305626,META
1580601600000,101.8,102.39,100.86,101.76,27997211,META
1580688000000,100.79,102.38,99.23,99.87,41269269,META
1580774400000,99.9,101.87,97.95,99.26,19903820,META
1580860800000,100.05,101.51,98.18,100.79,41870570,META
1580947200000,100.79,102.08,100.65,101.05,6675401,META
1581206400000,100.3,102.3,99.38,100.08,32776082,META
1581292800000,100.04,100.71,99.73,100.38,12823634,META
1581379200000,99.89,100.26,98.01,98.75,44501421,META
1581465600000,98.07,98.4,96.99,97.99,6109597,META
1581552000000,97.95,98.46,97.7,98.31,40140880,META
1581811200000,98.96,99.62,98.33,98.57,29315531,META
1581897600000,97.65,97.89,96.72,96.77,41242443,META
1581984000000,96.46,98.14,94.7,96.69,15510132,META
1582070400000,96.59,97.48,94.83,95.61,2605717,META
1582156800000,94.81,95.81,93.91,95.56,18306941,META
1582416000000,95.95,96.12,95.46,95.95,2440858,META
1582502400000,95.16,95.39,93.72,94.21,29485644,META
1582588800000,94.13,94.86,93.25,94.23,47281439,META
1582675200000,93.54,94.97,93.42,94.05,47655670,META
1582761600000,94.68,94.7,94.38,94.47,12104585,META
1583020800000,95.07,95.11,93.97,94.68,9940721,META
1583107200000,93.79,94.95,93.37,94.82,33466688,META
1583193600000,95.56,96.22,94.89,96.05,13576060,META
1583280000000,95.72,96.61,95.25,95.9,28171908,META
1583366400000,95.06,96.51,93.46,95.29,3609600,META
1583625600000,95.91,97.59,95.5,96.82,10580854,META
1583712000000,96.29,97.59,95.97,96.5,48448429,META
1583798400000,96.26,98,95.3,95.76,33340609,META
1583884800000,95.07,95.59,94.56,95.02,50990795,META
1583971200000,95.49,96.39,94.98,95.96,50184364,META
1584230400000,96.87,97.67,96.38,96.88,5621071,META
1584316800000,96.5,96.97,95.98,96.39,12907589,META
1584403200000,96.23,98.07,94.79,95,43442402,META
1584489600000,95.91,97.73,94.42,95.25,25569419,META
1584576000000,94.86,95.21,94.26,94.69,24609580,META
1584835200000,94.87,95.01,93,94.33,22162320,META
1584921600000,94.4,95.5,92.53,94.07,34069824,META
1585008000000,94.77,95.29,93.36,94.5,24927505,META
1585094400000,95.31,95.74,95.01,95.72,13524638,META
1585180800000,96.25,96.99,94.34,95.12,10678715,META
1585440000000,94.34,95.44,93.68,93.89,46398281,META
1585526400000,94.32,94.97,93.68,94.21,26329421,META
1585612800000,93.44,94.6,93.32,93.69,42349527,META
1585699200000,93.8,94.98,93.39,94.94,36009762,META
1585785600000,94.62,96.43,92.87,95.42,34972710,META
1586044800000,95.21,96.19,93.85,94.56,8709377,META
1586131200000,93.84,94.39,92.64,93.22,3960204,META
1586217600000,93.99,95.19,93.17,93.35,38583307,META
1586304000000,94.27,94.79,93.77,93.97,27169740,META
1586390400000,93.32,94.2,91.8,92.8,13024012,META
1586649600000,92.95,94.26,92.16,92.52,35230565,META
1586736000000,92.97,94.15,91.36,92.31,23884285,META
1586822400000,91.5,92.44,90.48,91.27,3017517,META
1586908800000,91.55,93.23,91.17,92.49,11604558,META
1586995200000,92.35,92.59,91.69,92.4,39406844,META
1587254400000,93.18,94.93,92.98,94.51,21133231,META
1587340800000,95.45,95.97,94.12,94.47,30092240,META
1587427200000,94.87,95.2,93.85,94.13,1026808,META
1587513600000,94.64,95.26,93.4,95.1,8310720,META
1587600000000,94.73,96.6,93.35,94.02,12541978,META
1587859200000,93.17,94.79,91.62,92.62,20483553,META
1587945600000,91.76,93.26,91.09,92.41,47631080,META
1588032000000,92.89,93.88,91.74,91.77,13683503,META
1588118400000,91.43,93.17,90.38,92.68,25426342,META
1588204800000,92.48,92.64,91.65,92.25,3748250,META
1588464000000,91.6,93.1,90.66,90.73,31360580,META
1588550400000,90.12,90.71,89.31,90.5,21482175,META
1588636800000,89.79,91.04,88.99,90.5,8779025,META
1588723200000,90.11,90.64,90.08,90.45,50044074,META
1588809600000,90.56,91.59,89.38,90.07,29297141,META
1589068800000,89.29,89.86,88.4,88.92,36839304,META
1589155200000,89.27,89.86,87.8,87.99,34856066,META
1589241600000,87.86,88.39,87.01,87.47,13117600,META
1589328000000,86.73,87.79,85.52,87.79,22337128,META
1589414400000,88.46,88.79,86.91,87.86,15448530,META
1589673600000,87.84,88.78,86.17,87.09,23236554,META
1589760000000,87.92,89.17,86.34,87.52,26732225,META
1589846400000,87.7,87.72,87.2,87.54,36776736,META
1589932800000,87.32,87.94,85.84,86.86,21430229,META
1590019200000,87.59,89.17,86.04,88.22,36949974,META
1590278400000,89.01,90.7,87.6,90.56,19475046,META
1590364800000,89.71,90.22,89.51,89.76,26463824,META
1590451200000,90.66,90.75,90.65,90.72,30493642,META
1590537600000,90.14,90.92,88.44,89.32,22809576,META
1590624000000,89.3,89.35,88.98,89,39607269,META
1590883200000,89.5,90.08,88.76,88.79,4029098,META
1590969600000,89.37,89.38,89.28,89.38,29066763,META
1591056000000,90.25,90.57,89.03,89.66,32465204,META
1591142400000,89.75,91.52,88.19,91.01,28224675,META
1591228800000,91.94,93.22,90.99,91.67,34110918,META
1591488000000,92.24,93.84,90.54,93.23,7531757,META
1591574400000,92.81,93.26,91.24,93.08,36214081,META
1591660800000,92.62,93.64,92.59,93.52,33517518,META
1591747200000,93.62,93.67,92.9,93.25,39564162,META
1591833600000,94.2,94.67,93.83,93.91,3289194,META
1592092800000,94.39,95.22,93.6,94.35,3091986,META
1592179200000,94.81,95.67,93.71,95.57,24312145,META
1592265600000,94.93,95.82,93.29,94,32454403,META
1592352000000,94.16,95.78,92.85,95.33,7699963,META
1592438400000,95.93,97.21,94.22,96.84,11062207,META
1592697600000,97.16,97.25,97.03,97.09,34910548,META
1592784000000,97.21,97.63,96.2,97.61,44873128,META
1592870400000,98.11,98.51,97.92,98.06,31627201,META
1592956800000,98.54,98.81,97.41,97.59,4838992,META
1593043200000,97.78,98.91,96.25,96.78,24053303,META
1593302400000,96.81,98.52,95.45,98.29,16055019,META
1593388800000,99.07,99.89,97.8,98.25,43780508,META
1593475200000,97.58,99.33,97.53,97.74,23058292,META
1593561600000,97.77,99.3,96.17,97.83,12930748,META
1593648000000,98.58,99.39,96.63,98.59,23585768,META
1593907200000,97.74,98.98,96.65,98.11,20809176,META
1593993600000,98.63,99.48,98,98.41,16943779,META
1594080000000,98.6,99.5,97.83,99.11,5958008,META
1594166400000,99.15,100.28,99,99.48,24387551,META
1594252800000,99.84,100.96,98.41,100.84,3491970,META
1594512000000,100,100.93,99.5,99.87,29903344,META
1594598400000,100.48,101.12,99.92,100.72,7991655,META
1594684800000,100.28,101.08,99.15,100.19,3322948,META
1594771200000,100.29,101.61,98.65,99.98,25609976,META
1594857600000,100.61,102.15,99.69,101.42,33390483,META
1595116800000,101.16,102.14,100.78,100.83,18674418,META
1595203200000,99.95,100.08,99.77,99.79,16029807,META
1595289600000,99.89,101.26,98.95,101.09,30417026,META
1595376000000,100.29,100.45,98.63,100.3,40302724,META
1595462400000,100.17,101.53,99.4,99.62,7481733,META
1595721600000,99.04,100.95,97.69,100.16,48397533,META
1595808000000,100.78,101.68,99.85,101.45,28041441,META
1595894400000,100.96,102.81,100.73,101.79,11392794,META
1595980800000,101.51,101.91,100.58,100.72,2143750,META
1596067200000,101.76,103.67,101.65,103.62,31704226,META
